delta,flipAngle,TR,numSatPulse,pulseDur,numExc,satTrainPerBoost,TR_MT,b1
8000,7,0.07,2,0.00128,6,1,1,4.98832247700922
8000,7,0.07,2,0.002048,6,1,1,3.94361518269051
8000,7,0.07,4,0.000768,6,1,1,4.55369457461333
8000,7,0.07,4,0.001024,6,1,1,3.94361518269051
8000,7,0.07,4,0.00128,6,1,1,3.5272766502385
8000,7,0.07,6,0.000768,6,1,1,3.71807605076092
8000,7,0.08,2,0.000768,6,1,1,3.72262496231826
8000,7,0.08,2,0.001024,6,1,1,3.2238877861297
8000,7,0.08,2,0.00128,6,1,1,2.88353289664692
8000,7,0.08,2,0.002048,6,1,1,2.2796329153568
8000,7,0.08,4,0.000768,6,1,1,2.63229335466955
8000,7,0.08,4,0.001024,6,1,1,2.2796329153568
8000,7,0.08,4,0.00128,6,1,1,2.03896566499353
8000,7,0.08,4,0.002048,6,1,1,1.61194389306485
8000,7,0.08,6,0.000768,6,1,1,2.14925852408647
8000,7,0.08,6,0.001024,6,1,1,1.86131248115913
8000,7,0.08,6,0.00128,6,1,1,1.66480849409624
8000,7,0.08,6,0.002048,6,1,1,1.31614667733478
8000,7,0.08,8,0.000768,6,1,1,1.86131248115913
8000,7,0.08,8,0.001024,6,1,1,1.61194389306485
8000,7,0.08,8,0.00128,6,1,1,1.44176644832346
8000,7,0.08,10,0.000768,6,1,1,1.66480849409624
8000,7,0.08,10,0.001024,6,1,1,1.44176644832346
8000,7,0.08,10,0.00128,6,1,1,1.28955511445188
8000,7,0.08,12,0.000768,6,1,1,1.51975527690453
8000,7,0.08,12,0.001024,6,1,1,1.31614667733478
8000,7,0.08,14,0.000768,6,1,1,1.40701998209361
8000,7,0.08,16,0.000768,6,1,1,1.31614667733478
8000,7,0.09,2,0.000768,6,1,1,8.31794095782579
8000,7,0.09,2,0.000768,8,1,1,6.16504536927401
8000,7,0.09,2,0.001024,6,1,1,7.2035481766562
8000,7,0.09,2,0.001024,8,1,1,5.33908590527491
8000,7,0.09,2,0.00128,6,1,1,6.44304936087917
8000,7,0.09,2,0.00128,8,1,1,4.77542360876228
8000,7,0.09,2,0.002048,6,1,1,5.09367776431759
8000,7,0.09,2,0.002048,8,1,1,3.77530384895741
8000,7,0.09,4,0.000768,6,1,1,5.88167245678794
8000,7,0.09,4,0.000768,8,1,1,4.35934538693638
8000,7,0.09,4,0.001024,6,1,1,5.09367776431759
8000,7,0.09,4,0.001024,8,1,1,3.77530384895741
8000,7,0.09,4,0.00128,6,1,1,4.55592389459731
8000,7,0.09,4,0.00128,8,1,1,3.37673441679414
8000,7,0.09,4,0.002048,6,1,1,3.6017740883281
8000,7,0.09,4,0.002048,8,1,1,2.66954295263746
8000,7,0.09,6,0.000768,6,1,1,4.80236545110413
8000,7,0.09,6,0.000768,8,1,1,3.55939060351661
8000,7,0.09,6,0.001024,6,1,1,4.15897047891289
8000,7,0.09,6,0.001024,8,1,1,3.08252268463701
8000,7,0.09,6,0.00128,6,1,1,3.71989628290563
8000,7,0.09,6,0.00128,8,1,1,2.7570921060134
8000,7,0.09,6,0.002048,6,1,1,2.94083622839397
8000,7,0.09,8,0.000768,6,1,1,4.15897047891289
8000,7,0.09,8,0.000768,8,1,1,3.08252268463701
8000,7,0.09,8,0.001024,6,1,1,3.6017740883281
8000,7,0.09,8,0.001024,8,1,1,2.66954295263746
8000,7,0.09,8,0.00128,6,1,1,3.22152468043958
8000,7,0.09,8,0.002048,6,1,1,2.54683888215879
8000,7,0.09,10,0.000768,6,1,1,3.71989628290563
8000,7,0.09,10,0.000768,8,1,1,2.7570921060134
8000,7,0.09,10,0.001024,6,1,1,3.22152468043958
8000,7,0.09,10,0.00128,6,1,1,2.88141927066248
8000,7,0.09,10,0.002048,6,1,1,2.27796194729866
8000,7,0.09,12,0.000768,6,1,1,3.39578517621172
8000,7,0.09,12,0.001024,6,1,1,2.94083622839397
8000,7,0.09,12,0.00128,6,1,1,2.63036388695321
8000,7,0.09,14,0.000768,6,1,1,3.14388617064649
8000,7,0.09,14,0.001024,6,1,1,2.72268529038644
8000,7,0.09,14,0.00128,6,1,1,2.43524375625713
8000,7,0.09,16,0.000768,6,1,1,2.94083622839397
8000,7,0.09,16,0.001024,6,1,1,2.54683888215879
8000,7,0.09,16,0.00128,6,1,1,2.27796194729865
8000,7,0.09,18,0.000768,6,1,1,2.77264698594193
8000,7,0.09,18,0.001024,6,1,1,2.40118272555207
8000,7,0.09,20,0.000768,6,1,1,2.63036388695321
8000,7,0.09,20,0.001024,6,1,1,2.27796194729866
8000,7,0.1,2,0.000768,8,1,1,4.16202123524062
8000,7,0.1,2,0.000768,10,1,1,9.48016378658559
8000,7,0.1,2,0.001024,8,1,1,3.60441612080866
8000,7,0.1,2,0.001024,10,1,1,8.2100626712204
8000,7,0.1,2,0.00128,8,1,1,3.22388778612971
8000,7,0.1,2,0.00128,10,1,1,7.34330329295292
8000,7,0.1,2,0.002048,8,1,1,2.54870708124192
8000,7,0.1,2,0.002048,10,1,1,5.80539098878648
8000,7,0.1,4,0.000768,8,1,1,2.94299343888105
8000,7,0.1,4,0.000768,10,1,1,6.70348810025381
8000,7,0.1,4,0.001024,8,1,1,2.54870708124192
8000,7,0.1,4,0.001024,10,1,1,5.80539098878648
8000,7,0.1,4,0.00128,8,1,1,2.2796329153568
8000,7,0.1,4,0.00128,10,1,1,5.19249955475652
8000,7,0.1,4,0.002048,8,1,1,1.80220806040433
8000,7,0.1,6,0.000768,8,1,1,2.40294408053911
8000,7,0.1,6,0.000768,10,1,1,5.47337511414693
8000,7,0.1,6,0.001024,8,1,1,2.08101061762031
8000,7,0.1,6,0.00128,8,1,1,1.86131248115913
8000,7,0.1,6,0.002048,8,1,1,1.47149671944053
8000,7,0.1,8,0.000768,8,1,1,2.08101061762031
8000,7,0.1,8,0.001024,8,1,1,1.80220806040433
8000,7,0.1,8,0.00128,8,1,1,1.61194389306485
8000,7,0.1,8,0.002048,8,1,1,1.27435354062096
8000,7,0.1,10,0.000768,8,1,1,1.86131248115913
8000,7,0.1,10,0.001024,8,1,1,1.61194389306485
8000,7,0.1,10,0.00128,8,1,1,1.44176644832347
8000,7,0.1,12,0.000768,8,1,1,1.69913805416128
8000,7,0.1,12,0.001024,8,1,1,1.47149671944053
8000,7,0.1,12,0.00128,8,1,1,1.31614667733478
8000,7,0.1,14,0.000768,8,1,1,1.57309616283093
8000,7,0.1,14,0.001024,8,1,1,1.36234123960741
8000,7,0.1,16,0.000768,8,1,1,1.47149671944053
8000,7,0.1,16,0.001024,8,1,1,1.27435354062096
8000,7,0.1,18,0.000768,8,1,1,1.38734041174687
8000,7,0.1,20,0.000768,8,1,1,1.31614667733478
8000,7,0.11,2,0.000768,8,1,1,8.52365097422428
8000,7,0.11,2,0.000768,10,1,1,5.87735486870481
8000,7,0.11,2,0.001024,8,1,1,7.38169827667021
8000,7,0.11,2,0.001024,10,1,1,5.08993862335452
8000,7,0.11,2,0.00128,8,1,1,6.60239165441105
8000,7,0.11,2,0.00128,10,1,1,4.55257950524896
8000,7,0.11,2,0.002048,8,1,1,5.21964890810655
8000,7,0.11,2,0.002048,10,1,1,3.5991301163973
8000,7,0.11,4,0.000768,8,1,1,6.02713140434131
8000,7,0.11,4,0.000768,10,1,1,4.15591748310094
8000,7,0.11,4,0.001024,8,1,1,5.21964890810655
8000,7,0.11,4,0.001024,10,1,1,3.5991301163973
8000,7,0.11,4,0.00128,8,1,1,4.66859591088352
8000,7,0.11,4,0.00128,10,1,1,3.21915984005244
8000,7,0.11,4,0.002048,8,1,1,3.6908491383351
8000,7,0.11,4,0.002048,10,1,1,2.54496931167726
8000,7,0.11,6,0.000768,8,1,1,4.9211321844468
8000,7,0.11,6,0.000768,10,1,1,3.39329241556968
8000,7,0.11,6,0.001024,8,1,1,4.26182548711214
8000,7,0.11,6,0.001024,10,1,1,2.9386774343524
8000,7,0.11,6,0.00128,8,1,1,3.81189259896956
8000,7,0.11,6,0.00128,10,1,1,2.62843300286266
8000,7,0.11,6,0.002048,8,1,1,3.01356570217066
8000,7,0.11,6,0.002048,10,1,1,2.07795874155047
8000,7,0.11,8,0.000768,8,1,1,4.26182548711214
8000,7,0.11,8,0.000768,10,1,1,2.9386774343524
8000,7,0.11,8,0.001024,8,1,1,3.6908491383351
8000,7,0.11,8,0.001024,10,1,1,2.54496931167726
8000,7,0.11,8,0.00128,8,1,1,3.30119582720553
8000,7,0.11,8,0.00128,10,1,1,2.27628975262448
8000,7,0.11,8,0.002048,8,1,1,2.60982445405328
8000,7,0.11,10,0.000768,8,1,1,3.81189259896956
8000,7,0.11,10,0.000768,10,1,1,2.62843300286266
8000,7,0.11,10,0.001024,8,1,1,3.30119582720553
8000,7,0.11,10,0.001024,10,1,1,2.27628975262448
8000,7,0.11,10,0.00128,8,1,1,2.95267931066808
8000,7,0.11,10,0.00128,10,1,1,2.03597544934181
8000,7,0.11,10,0.002048,8,1,1,2.33429795544176
8000,7,0.11,12,0.000768,8,1,1,3.4797659387377
8000,7,0.11,12,0.000768,10,1,1,2.3994200775982
8000,7,0.11,12,0.001024,8,1,1,3.01356570217066
8000,7,0.11,12,0.001024,10,1,1,2.07795874155047
8000,7,0.11,12,0.00128,8,1,1,2.69541510588619
8000,7,0.11,12,0.002048,8,1,1,2.13091274355607
8000,7,0.11,14,0.000768,8,1,1,3.22163724858727
8000,7,0.11,14,0.000768,10,1,1,2.22143133563823
8000,7,0.11,14,0.001024,8,1,1,2.79001969905477
8000,7,0.11,14,0.00128,8,1,1,2.49546948225999
8000,7,0.11,16,0.000768,8,1,1,3.01356570217066
8000,7,0.11,16,0.001024,8,1,1,2.60982445405328
8000,7,0.11,16,0.00128,8,1,1,2.33429795544176
8000,7,0.11,18,0.000768,8,1,1,2.84121699140809
8000,7,0.11,18,0.001024,8,1,1,2.4605660922234
8000,7,0.11,18,0.00128,8,1,1,2.20079721813702
8000,7,0.11,20,0.000768,8,1,1,2.69541510588619
8000,7,0.11,20,0.001024,8,1,1,2.33429795544176
8000,7,0.11,20,0.00128,8,1,1,2.08785956324262
8000,7,0.12,2,0.000768,8,1,1,11.3129497081086
8000,7,0.12,2,0.000768,10,1,1,4.5592658307136
8000,7,0.12,2,0.000768,12,1,1,9.29564528518436
8000,7,0.12,2,0.001024,8,1,1,9.79730183895783
8000,7,0.12,2,0.001024,10,1,1,3.94844003200434
8000,7,0.12,2,0.001024,12,1,1,8.0502649615387
8000,7,0.12,2,0.00128,8,1,1,8.76297316319736
8000,7,0.12,2,0.00128,10,1,1,3.53159212665726
8000,7,0.12,2,0.00128,12,1,1,7.2003758763541
8000,7,0.12,2,0.002048,8,1,1,6.92773856765851
8000,7,0.12,2,0.002048,10,1,1,2.7919687217387
8000,7,0.12,2,0.002048,12,1,1,5.69239694465247
8000,7,0.12,4,0.000768,8,1,1,7.99946345382599
8000,7,0.12,4,0.000768,10,1,1,3.22388778612971
8000,7,0.12,4,0.000768,12,1,1,6.57301381665862
8000,7,0.12,4,0.001024,8,1,1,6.92773856765851
8000,7,0.12,4,0.001024,10,1,1,2.7919687217387
8000,7,0.12,4,0.001024,12,1,1,5.69239694465247
8000,7,0.12,4,0.00128,8,1,1,6.19635774705258
8000,7,0.12,4,0.00128,10,1,1,2.49721274114437
8000,7,0.12,4,0.00128,12,1,1,5.09143460926202
8000,7,0.12,4,0.002048,8,1,1,4.89865091947891
8000,7,0.12,4,0.002048,10,1,1,1.97422001600217
8000,7,0.12,4,0.002048,12,1,1,4.02513248076935
8000,7,0.12,6,0.000768,8,1,1,6.53153455930522
8000,7,0.12,6,0.000768,10,1,1,2.63229335466956
8000,7,0.12,6,0.000768,12,1,1,5.36684330769247
8000,7,0.12,6,0.001024,8,1,1,5.65647485405432
8000,7,0.12,6,0.001024,10,1,1,2.2796329153568
8000,7,0.12,6,0.001024,12,1,1,4.64782264259218
8000,7,0.12,6,0.00128,8,1,1,5.05930491467346
8000,7,0.12,6,0.00128,10,1,1,2.03896566499353
8000,7,0.12,6,0.00128,12,1,1,4.15713895047953
8000,7,0.12,6,0.002048,8,1,1,3.99973172691299
8000,7,0.12,6,0.002048,10,1,1,1.61194389306485
8000,7,0.12,8,0.000768,8,1,1,5.65647485405432
8000,7,0.12,8,0.000768,10,1,1,2.2796329153568
8000,7,0.12,8,0.000768,12,1,1,4.64782264259218
8000,7,0.12,8,0.001024,8,1,1,4.89865091947891
8000,7,0.12,8,0.001024,10,1,1,1.97422001600217
8000,7,0.12,8,0.001024,12,1,1,4.02513248076935
8000,7,0.12,8,0.00128,8,1,1,4.38148658159868
8000,7,0.12,8,0.00128,10,1,1,1.76579606332863
8000,7,0.12,8,0.002048,8,1,1,3.46386928382926
8000,7,0.12,8,0.002048,10,1,1,1.39598436086935
8000,7,0.12,10,0.000768,8,1,1,5.05930491467346
8000,7,0.12,10,0.000768,10,1,1,2.03896566499353
8000,7,0.12,10,0.000768,12,1,1,4.15713895047953
8000,7,0.12,10,0.001024,8,1,1,4.38148658159868
8000,7,0.12,10,0.001024,10,1,1,1.76579606332863
8000,7,0.12,10,0.00128,8,1,1,3.91892073558313
8000,7,0.12,10,0.00128,10,1,1,1.57937601280174
8000,7,0.12,10,0.002048,8,1,1,3.09817887352629
8000,7,0.12,10,0.002048,10,1,1,1.24860637057218
8000,7,0.12,12,0.000768,8,1,1,4.61849237843901
8000,7,0.12,12,0.000768,10,1,1,1.86131248115913
8000,7,0.12,12,0.001024,8,1,1,3.99973172691299
8000,7,0.12,12,0.001024,10,1,1,1.61194389306485
8000,7,0.12,12,0.00128,8,1,1,3.57746881325603
8000,7,0.12,12,0.00128,10,1,1,1.44176644832347
8000,7,0.12,12,0.002048,8,1,1,2.82823742702716
8000,7,0.12,14,0.000768,8,1,1,4.27589307460517
8000,7,0.12,14,0.000768,10,1,1,1.72324050701464
8000,7,0.12,14,0.001024,8,1,1,3.70303202647403
8000,7,0.12,14,0.001024,10,1,1,1.49237005590506
8000,7,0.12,14,0.00128,8,1,1,3.31209253362189
8000,7,0.12,14,0.00128,10,1,1,1.33481635703555
8000,7,0.12,14,0.002048,8,1,1,2.61843905687075
8000,7,0.12,16,0.000768,8,1,1,3.99973172691299
8000,7,0.12,16,0.000768,10,1,1,1.61194389306485
8000,7,0.12,16,0.001024,8,1,1,3.46386928382926
8000,7,0.12,16,0.001024,10,1,1,1.39598436086935
8000,7,0.12,16,0.00128,8,1,1,3.09817887352629
8000,7,0.12,16,0.00128,10,1,1,1.24860637057218
8000,7,0.12,16,0.002048,8,1,1,2.44932545973946
8000,7,0.12,18,0.000768,8,1,1,3.77098323603621
8000,7,0.12,18,0.000768,10,1,1,1.51975527690453
8000,7,0.12,18,0.001024,8,1,1,3.26576727965261
8000,7,0.12,18,0.001024,10,1,1,1.31614667733478
8000,7,0.12,18,0.00128,8,1,1,2.92099105439912
8000,7,0.12,20,0.000768,8,1,1,3.57746881325603
8000,7,0.12,20,0.000768,10,1,1,1.44176644832347
8000,7,0.12,20,0.001024,8,1,1,3.09817887352629
8000,7,0.12,20,0.001024,10,1,1,1.24860637057218
8000,7,0.12,20,0.00128,8,1,1,2.7710954270634
8000,7,0.14,2,0.000768,10,1,1,11.4650475468144
8000,7,0.14,2,0.000768,12,1,1,4.92456993732766
8000,7,0.14,2,0.000768,14,1,1,9.10738914922665
8000,7,0.14,2,0.001024,10,1,1,9.9290224311377
8000,7,0.14,2,0.001024,12,1,1,4.26480266843889
8000,7,0.14,2,0.001024,14,1,1,7.88723036538103
8000,7,0.14,2,0.00128,10,1,1,8.88078764245765
8000,7,0.14,2,0.00128,12,1,1,3.81455547090074
8000,7,0.14,2,0.00128,14,1,1,7.05455330047699
8000,7,0.14,2,0.002048,10,1,1,7.02087909161081
8000,7,0.14,2,0.002048,12,1,1,3.01567088727562
8000,7,0.14,2,0.002048,14,1,1,5.57711407614137
8000,7,0.14,4,0.000768,10,1,1,8.10701286697863
8000,7,0.14,4,0.000768,12,1,1,3.4821967971118
8000,7,0.14,4,0.000768,14,1,1,6.43989662632295
8000,7,0.14,4,0.001024,10,1,1,7.02087909161081
8000,7,0.14,4,0.001024,12,1,1,3.01567088727562
8000,7,0.14,4,0.001024,14,1,1,5.57711407614137
8000,7,0.14,4,0.00128,10,1,1,6.2796651642595
8000,7,0.14,4,0.00128,12,1,1,2.69729804068616
8000,7,0.14,4,0.00128,14,1,1,4.98832247700922
8000,7,0.14,4,0.002048,10,1,1,4.96451121556885
8000,7,0.14,4,0.002048,12,1,1,2.13240133421945
8000,7,0.14,4,0.002048,14,1,1,3.94361518269051
8000,7,0.14,6,0.000768,10,1,1,6.61934828742513
8000,7,0.14,6,0.000768,12,1,1,2.84320177895926
8000,7,0.14,6,0.000768,14,1,1,5.25815357692068
8000,7,0.14,6,0.001024,10,1,1,5.73252377340718
8000,7,0.14,6,0.001024,12,1,1,2.46228496866383
8000,7,0.14,6,0.001024,14,1,1,4.55369457461333
8000,7,0.14,6,0.00128,10,1,1,5.12732513598883
8000,7,0.14,6,0.00128,12,1,1,2.2023346279633
8000,7,0.14,6,0.00128,14,1,1,4.07294824704295
8000,7,0.14,6,0.002048,10,1,1,4.05350643348932
8000,7,0.14,6,0.002048,12,1,1,1.7410983985559
8000,7,0.14,6,0.002048,14,1,1,3.21994831316147
8000,7,0.14,8,0.000768,10,1,1,5.73252377340718
8000,7,0.14,8,0.000768,12,1,1,2.46228496866383
8000,7,0.14,8,0.000768,14,1,1,4.55369457461333
8000,7,0.14,8,0.001024,10,1,1,4.96451121556885
8000,7,0.14,8,0.001024,12,1,1,2.13240133421945
8000,7,0.14,8,0.001024,14,1,1,3.94361518269051
8000,7,0.14,8,0.00128,10,1,1,4.44039382122882
8000,7,0.14,8,0.00128,12,1,1,1.90727773545037
8000,7,0.14,8,0.00128,14,1,1,3.5272766502385
8000,7,0.14,8,0.002048,10,1,1,3.5104395458054
8000,7,0.14,8,0.002048,12,1,1,1.50783544363781
8000,7,0.14,10,0.000768,10,1,1,5.12732513598883
8000,7,0.14,10,0.000768,12,1,1,2.2023346279633
8000,7,0.14,10,0.000768,14,1,1,4.07294824704295
8000,7,0.14,10,0.001024,10,1,1,4.44039382122882
8000,7,0.14,10,0.001024,12,1,1,1.90727773545037
8000,7,0.14,10,0.001024,14,1,1,3.5272766502385
8000,7,0.14,10,0.00128,10,1,1,3.97160897245508
8000,7,0.14,10,0.00128,12,1,1,1.70592106737556
8000,7,0.14,10,0.00128,14,1,1,3.15489214615241
8000,7,0.14,10,0.002048,10,1,1,3.13983258212975
8000,7,0.14,10,0.002048,12,1,1,1.34864902034308
8000,7,0.14,12,0.000768,10,1,1,4.68058606107387
8000,7,0.14,12,0.000768,12,1,1,2.01044725818375
8000,7,0.14,12,0.000768,14,1,1,3.71807605076092
8000,7,0.14,12,0.001024,10,1,1,4.05350643348932
8000,7,0.14,12,0.001024,12,1,1,1.7410983985559
8000,7,0.14,12,0.001024,14,1,1,3.21994831316147
8000,7,0.14,12,0.00128,10,1,1,3.62556637300594
8000,7,0.14,12,0.00128,12,1,1,1.5572857498748
8000,7,0.14,12,0.002048,10,1,1,2.86626188670359
8000,7,0.14,12,0.002048,12,1,1,1.23114248433191
8000,7,0.14,14,0.000768,10,1,1,4.33338065405743
8000,7,0.14,14,0.000768,12,1,1,1.86131248115913
8000,7,0.14,14,0.000768,14,1,1,3.44226954027741
8000,7,0.14,14,0.001024,10,1,1,3.75281773068176
8000,7,0.14,14,0.001024,12,1,1,1.61194389306485
8000,7,0.14,14,0.00128,10,1,1,3.35662222118836
8000,7,0.14,14,0.00128,12,1,1,1.44176644832346
8000,7,0.14,14,0.002048,10,1,1,2.65364286592218
8000,7,0.14,16,0.000768,10,1,1,4.05350643348932
8000,7,0.14,16,0.000768,12,1,1,1.7410983985559
8000,7,0.14,16,0.001024,10,1,1,3.5104395458054
8000,7,0.14,16,0.001024,12,1,1,1.50783544363781
8000,7,0.14,16,0.00128,10,1,1,3.13983258212975
8000,7,0.14,16,0.00128,12,1,1,1.34864902034308
8000,7,0.14,16,0.002048,10,1,1,2.48225560778443
8000,7,0.14,18,0.000768,10,1,1,3.82168251560479
8000,7,0.14,18,0.000768,12,1,1,1.64152331244255
8000,7,0.14,18,0.001024,10,1,1,3.30967414371257
8000,7,0.14,18,0.001024,12,1,1,1.42160088947963
8000,7,0.14,18,0.00128,10,1,1,2.96026254748588
8000,7,0.14,18,0.00128,12,1,1,1.27151849030025
8000,7,0.14,18,0.002048,10,1,1,2.34029303053694
8000,7,0.14,20,0.000768,10,1,1,3.62556637300594
8000,7,0.14,20,0.000768,12,1,1,1.5572857498748
8000,7,0.14,20,0.001024,10,1,1,3.13983258212975
8000,7,0.14,20,0.001024,12,1,1,1.34864902034308
8000,7,0.14,20,0.00128,10,1,1,2.80835163664432
8000,7,0.18,2,0.000768,12,1,1,14
8000,7,0.18,2,0.000768,14,1,1,11.7633449135759
8000,7,0.18,2,0.000768,16,1,1,5.58393744347738
8000,7,0.18,2,0.000768,18,1,1,8.71869077387275
8000,7,0.18,2,0.000768,20,1,1,13.5355640810975
8000,7,0.18,2,0.001024,12,1,1,13.5712621853727
8000,7,0.18,2,0.001024,14,1,1,10.1873555286352
8000,7,0.18,2,0.001024,16,1,1,4.83583167919455
8000,7,0.18,2,0.001024,18,1,1,7.55060769791481
8000,7,0.18,2,0.001024,20,1,1,11.7221423487826
8000,7,0.18,2,0.00128,12,1,1,12.1385059147862
8000,7,0.18,2,0.00128,14,1,1,9.11184778919462
8000,7,0.18,2,0.00128,16,1,1,4.32529934497038
8000,7,0.18,2,0.00128,18,1,1,6.75346883358829
8000,7,0.18,2,0.00128,20,1,1,10.4846028535228
8000,7,0.18,2,0.002048,12,1,1,9.59633152053757
8000,7,0.18,2,0.002048,14,1,1,7.2035481766562
8000,7,0.18,2,0.002048,16,1,1,3.41944937303519
8000,7,0.18,2,0.002048,18,1,1,5.33908590527491
8000,7,0.18,2,0.002048,20,1,1,8.28880634485818
8000,7,0.18,4,0.000768,12,1,1,11.0808891732305
8000,7,0.18,4,0.000768,14,1,1,8.31794095782579
8000,7,0.18,4,0.000768,16,1,1,3.94844003200433
8000,7,0.18,4,0.000768,18,1,1,6.16504536927401
8000,7,0.18,4,0.000768,20,1,1,9.5710891489291
8000,7,0.18,4,0.001024,12,1,1,9.59633152053757
8000,7,0.18,4,0.001024,14,1,1,7.2035481766562
8000,7,0.18,4,0.001024,16,1,1,3.41944937303519
8000,7,0.18,4,0.001024,18,1,1,5.33908590527491
8000,7,0.18,4,0.001024,20,1,1,8.28880634485818
8000,7,0.18,4,0.00128,12,1,1,8.58321984581837
8000,7,0.18,4,0.00128,14,1,1,6.44304936087917
8000,7,0.18,4,0.00128,16,1,1,3.05844849749029
8000,7,0.18,4,0.00128,18,1,1,4.77542360876228
8000,7,0.18,4,0.00128,20,1,1,7.41373377577378
8000,7,0.18,4,0.002048,12,1,1,6.78563109268633
8000,7,0.18,4,0.002048,14,1,1,5.09367776431759
8000,7,0.18,4,0.002048,16,1,1,2.41791583959727
8000,7,0.18,4,0.002048,18,1,1,3.77530384895741
8000,7,0.18,4,0.002048,20,1,1,5.8610711743913
8000,7,0.18,6,0.000768,12,1,1,9.04750812358177
8000,7,0.18,6,0.000768,14,1,1,6.79157035242345
8000,7,0.18,6,0.000768,16,1,1,3.2238877861297
8000,7,0.18,6,0.000768,18,1,1,5.03373846527654
8000,7,0.18,6,0.000768,20,1,1,7.81476156585507
8000,7,0.18,6,0.001024,12,1,1,7.83537187596789
8000,7,0.18,6,0.001024,14,1,1,5.88167245678794
8000,7,0.18,6,0.001024,16,1,1,2.79196872173869
8000,7,0.18,6,0.001024,18,1,1,4.35934538693638
8000,7,0.18,6,0.001024,20,1,1,6.76778204054875
8000,7,0.18,6,0.00128,12,1,1,7.0081696574617
8000,7,0.18,6,0.00128,14,1,1,5.26072777390641
8000,7,0.18,6,0.00128,16,1,1,2.49721274114436
8000,7,0.18,6,0.00128,18,1,1,3.89911704903594
8000,7,0.18,6,0.00128,20,1,1,6.05328827982769
8000,7,0.18,6,0.002048,12,1,1,5.54044458661525
8000,7,0.18,6,0.002048,14,1,1,4.15897047891289
8000,7,0.18,6,0.002048,16,1,1,1.97422001600217
8000,7,0.18,6,0.002048,18,1,1,3.08252268463701
8000,7,0.18,8,0.000768,12,1,1,7.83537187596789
8000,7,0.18,8,0.000768,14,1,1,5.88167245678794
8000,7,0.18,8,0.000768,16,1,1,2.79196872173869
8000,7,0.18,8,0.000768,18,1,1,4.35934538693638
8000,7,0.18,8,0.000768,20,1,1,6.76778204054875
8000,7,0.18,8,0.001024,12,1,1,6.78563109268633
8000,7,0.18,8,0.001024,14,1,1,5.09367776431759
8000,7,0.18,8,0.001024,16,1,1,2.41791583959727
8000,7,0.18,8,0.001024,18,1,1,3.77530384895741
8000,7,0.18,8,0.00128,12,1,1,6.06925295739312
8000,7,0.18,8,0.00128,14,1,1,4.55592389459731
8000,7,0.18,8,0.00128,16,1,1,2.16264967248519
8000,7,0.18,8,0.00128,18,1,1,3.37673441679414
8000,7,0.18,8,0.002048,12,1,1,4.79816576026878
8000,7,0.18,8,0.002048,14,1,1,3.6017740883281
8000,7,0.18,8,0.002048,16,1,1,1.7097246865176
8000,7,0.18,8,0.002048,18,1,1,2.66954295263746
8000,7,0.18,10,0.000768,12,1,1,7.0081696574617
8000,7,0.18,10,0.000768,14,1,1,5.26072777390641
8000,7,0.18,10,0.000768,16,1,1,2.49721274114436
8000,7,0.18,10,0.000768,18,1,1,3.89911704903594
8000,7,0.18,10,0.001024,12,1,1,6.06925295739312
8000,7,0.18,10,0.001024,14,1,1,4.55592389459731
8000,7,0.18,10,0.001024,16,1,1,2.16264967248519
8000,7,0.18,10,0.001024,18,1,1,3.37673441679414
8000,7,0.18,10,0.00128,12,1,1,5.42850487414906
8000,7,0.18,10,0.00128,14,1,1,4.07494221145407
8000,7,0.18,10,0.00128,16,1,1,1.93433267167782
8000,7,0.18,10,0.00128,18,1,1,3.02024307916592
8000,7,0.18,10,0.002048,12,1,1,4.29160992290918
8000,7,0.18,10,0.002048,14,1,1,3.22152468043958
8000,7,0.18,10,0.002048,16,1,1,1.52922424874515
8000,7,0.18,10,0.002048,18,1,1,2.38771180438114
8000,7,0.18,12,0.000768,12,1,1,6.39755434702504
8000,7,0.18,12,0.000768,14,1,1,4.80236545110413
8000,7,0.18,12,0.000768,16,1,1,2.2796329153568
8000,7,0.18,12,0.000768,18,1,1,3.55939060351661
8000,7,0.18,12,0.001024,12,1,1,5.54044458661525
8000,7,0.18,12,0.001024,14,1,1,4.15897047891289
8000,7,0.18,12,0.001024,16,1,1,1.97422001600217
8000,7,0.18,12,0.001024,18,1,1,3.08252268463701
8000,7,0.18,12,0.00128,12,1,1,4.95552428849697
8000,7,0.18,12,0.00128,14,1,1,3.71989628290563
8000,7,0.18,12,0.00128,16,1,1,1.76579606332863
8000,7,0.18,12,0.00128,18,1,1,2.7570921060134
8000,7,0.18,12,0.002048,12,1,1,3.91768593798394
8000,7,0.18,12,0.002048,14,1,1,2.94083622839397
8000,7,0.18,12,0.002048,16,1,1,1.39598436086935
8000,7,0.18,14,0.000768,12,1,1,5.92298440386305
8000,7,0.18,14,0.000768,14,1,1,4.44612646108548
8000,7,0.18,14,0.000768,16,1,1,2.11052997314042
8000,7,0.18,14,0.000768,18,1,1,3.29535536367723
8000,7,0.18,14,0.001024,12,1,1,5.12945495996443
8000,7,0.18,14,0.001024,14,1,1,3.85045846373823
8000,7,0.18,14,0.001024,16,1,1,1.82777257218809
8000,7,0.18,14,0.001024,18,1,1,2.85386145944179
8000,7,0.18,14,0.00128,12,1,1,4.58792399120157
8000,7,0.18,14,0.00128,14,1,1,3.44395474778324
